"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
" clostridium_3","genus: clostridium_3","TRUE","0.239405242646806","0","1.03483123911207"
" granulicatella","genus: granulicatella","TRUE","-0.312637326415619","0","-1.35066800089907"
" cytophaga","genus: cytophaga","TRUE","-0.571377780187476","0","-1.88237963235087"
" shuttleworthia","genus: shuttleworthia","FALSE","-0.107235691885858","0.175293863878052","-0.611748121203257"
" alistipes","genus: alistipes","TRUE","-0.188527555797124","0","-0.809806125927315"
"family: peptostreptococcaceae","family: peptostreptococcaceae","FALSE","-0.0256420681072839","0.305504067736485","-0.0839336389111574"
" rhodopseudomonas","genus: rhodopseudomonas","TRUE","0.21666718019522","0","1.14497050372647"
" haloferula","genus: haloferula","TRUE","0.215043068424126","0","1.14040993381192"
" desulfovibrio","genus: desulfovibrio","TRUE","0.0842287727732961","0","0.48027788568032"
" mobiluncus","genus: mobiluncus","TRUE","0.266229416833091","0","1.23410664175256"
"order: rhodospirillales","order: rhodospirillales","FALSE","-0.196322421164343","0.203335132482074","-0.965511560977544"
"order: sphingomonadales","order: sphingomonadales","TRUE","0.0271713944755949","0","0.164769610831066"
" proteus","genus: proteus","TRUE","0.148133805091014","0","0.822773056918257"
"family: beijerinckiaceae","family: beijerinckiaceae","FALSE","-0.0301628120726074","0.171320678118281","-0.176060545661527"
" nitratireductor","genus: nitratireductor","FALSE","-0.168061309589067","0.175085318537653","-0.95988236473936"
