Feature ID	Taxon	Confidence
100d5bf5e81e22a3ebd2517ae666986519620dbd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9997506471169192
100d60398e193ed0525006afec431635542243f0	Unassigned	0.9111439743400996
10181fc7ccdf8a1404eca246e27a2d2bcc229fd0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.9999994739239317
1018c95593d5e81e754e651f0ecf4bd0e4b4e41d	k__Bacteria	0.9307728754152164
101e801caee3a7d8e95dd7f0c8df4aca2afded0c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999656738822306
102388a577d3490ab6070b1b828ccb75484620c9	k__Bacteria	0.9793894907604792
1025e3757f3a3ac17f60019643b7c1a3e3e89181	k__Bacteria	0.9164469473570305
103c0624c0156705c3d11c6773fb1612ddc80761	k__Bacteria	0.9267972358937598
1040e18d04b8864c09a3c578e7fddeb364e0d1da	k__Bacteria	0.946102567662838
104cb2b39cfa731bc3bb7e762cbd20427cb207f2	Unassigned	0.8807957152559741
104db76be0415038dc7ec02d36306dcb4a607648	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9993601958733936
106bbd7f6fb7d14ef6fed989a3ebf33d89c53a76	k__Bacteria	0.9516203243169643
107a8ff483bad25ec99b85e209d61d06d80d2acd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9944387982956505
107bb7c83ff2b68633cac3907ba16e893e56e8ed	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9358256173073428
10936ddcccf4600985eda1aeea9a8eb425cab2bf	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.9999801402140959
109584f7ad1e25a2deb4d358b8c31524c5d0e3b9	k__Bacteria	0.9215703031625205
10991d3291d76ec47d25ac4c8c04e8183623144e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999996592189019
10a1e9a60b83529843fdfe97af50bf0cace1b595	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9980939127075039
10aaaa857e0a42a18c2cedf16276de410c33603b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9995764891396035
10ad56c22711d4355e2a1220eff421f6ae419b31	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9988432480403683
10b290fb5bef059c43cd60967d7ebb2bc9ce168b	k__Bacteria	0.9228741923300997
10b6fbcf933553c94e71b480de4ffc3c5f4b82ea	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9998508817547292
10d0a36ebb57995b586dc694cf468569f5b013d1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9981054395930032
10d30aa2c061370f713450e9dcc7df21fe4e7e95	k__Bacteria	0.9323590569754195
10e306c4e382b06b66d7e33e5093e3a026cdb4bd	Unassigned	0.906394801120609
10e6ceceb1b5d651ba4631f35197b1cc388281c0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999155729040867
10fb7b5375c7574c830a19c47488e89a31160335	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999765413154849
110253c260988a8e0128916a0570ad8afe33859e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9997363807807603
110322974a67c23f329e283e71e4f6d3f7b13168	k__Bacteria	0.909127275383345
1134f6ce1c09e390ba055d863b64698dfe7001e1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998126092559171
11529f097bb6ab57c5ee5f4062194a0191e5f1c6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9994239172942111
11608b9149f16c50e24e605efa56f1842ed1cd98	k__Bacteria	0.9264532277193546
116784e56a70af1b41c42d2ca94d1ae07ee0c288	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9935468469650005
1167ae885dbdc442d18fe724765665a1ea688f06	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9993744892593881
1186a2234d99da1fe554d3b46b0729bf33ef6ded	k__Bacteria	0.9733890106544818
118b516b0298565fae14e00323dbd5da814a3ab7	k__Bacteria	0.9548796440899269
118e86aa3ec723cddc07352fa229cde32fa0b926	Unassigned	0.889782845304229
11978a3e71192af12bbfb55709e011f9bc22247d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.99999783596196
119b910ce658e0fafc6e0af54fccbf733e835808	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Anaerococcus; s__	0.9999998388802128
11abc49d4add1d21fb60a669a0ee66f6aae3a4b8	k__Bacteria	0.9089715223586969
11d2091d4a41639b6dabed29c1012b4a779900fb	k__Bacteria	0.8844953930894789
11d290b5b49a5b8839bf39fede74ebd3d99d1e85	k__Bacteria	0.9311816163923837
11d458d9a90d53b3e13ada3030dd91fc231d8176	Unassigned	0.8938566315286194
11da1bb532c500e36989e449c9649060f3c349fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999738197639367
11ea977ea7e4a277dc57c6efbff4ededfa783ec4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.999094588035327
120a34fbf173b091fd32f9e038963537d8bcb90e	k__Bacteria	0.9773258655403482
121eca826eaed3216cdbc280c572bc61152b0351	Unassigned	0.9024882775154621
1222e45323975c27e6aa412984f49fb3bff0268b	Unassigned	0.8835278894561754
12346cf4f9840196ef64bdec101958f38be197d1	k__Bacteria	0.9593748525949355
1261a6fade5a22f8a0c56af6f9440dc804e1a3e4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9963644929753437
127bef4af3a0ced3ceaa98ca78759ce122bf7d59	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9996230687686838
127c2ebf5d3b4403aa7fed8b7f0110c5d11a0bc9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9976865795476925
129a59b7c466274c3ee8d96488febc33527f7d9e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9986182742426847
129e24ab25f9c58759439bc62559e22e671895b2	k__Bacteria	0.9539544174177503
12b3f318410c0304f4cd224625c297a1b8545c48	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9954830115501755
12d6f3bbee51e11e5cec4f5368066f4ec280a2ee	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9995301745688855
12d9d0b5a67064b430398549229eb47e80979fa2	Unassigned	0.9014473121808955
12dc7d8472ea066d5d29fc13c9b5920dcab2805b	k__Bacteria	0.912888614378449
12ed2f3f3b18d58d853118352a5e6ef2ee1dc72e	Unassigned	0.9014977413330354
130d27ba919b050ea8dc33ff87f98f42dd2229b7	k__Bacteria	0.9117449727284141
13183f485e4314b0b1fdd8d2388f05db6fb6346d	k__Bacteria	0.9362730558012806
1323cb303957c7b632df1d811391ce17a80d8a4f	k__Bacteria	0.9837477127685889
13354ec5d509d9e48ae09bd25ace747eedb83323	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus; s__anaerobius	0.9997544465968379
133ee8228cdbf8e096342fc61bfa6e641393a2dc	k__Bacteria	0.9284348917684474
1351267dbede245951ae713e168b50d3c5beca3a	Unassigned	0.9272134370787857
1353ce220cb48cc86bf53e19058e8b9f534deac1	Unassigned	0.9152650616890735
1364c888614ab4f893ace4e24de61ec394964ba6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.8675069565952238
1365c1291af3d61108d3b7a0c93e75141d523425	k__Bacteria	0.9501932876037474
137681172907538a60a675f7afb5bdc6cd1a3dae	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__	0.9997456155481915
13a7e1ced44f27b0305ba2a4c561387a00650c31	k__Bacteria	0.982426115952891
13bb374fd3771a1b81c1b3524d02760b60b520d7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9995116055249923
13c3561c22378e9364721790db09bc8b8b1c1a7f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.999501818083366
13ce2247334275847a2795bca360ac84cc29077e	Unassigned	0.9194168361101919
13e4c2b58f103bf05913b29488e868bfa24dd835	k__Bacteria	0.9189120928202662
13e8dff1c026a1116c78cd78b75fb562fa7adc51	k__Bacteria	0.974468551206644
1409d02fb3fe9b53e30b74d6eebc8520a2b72932	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9997514947194832
140e735ee1548f8838f5a9cecbef7aeefcd5d356	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9993298969174819
141942cb439d8f7a715f50656f8aac5f13de9fba	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9991060081470942
14346b32c4ae038caf2743a8d1c8febe7072e65e	k__Bacteria	0.9433089642560647
1449f498e0e2fa5038500a497d4358ef5dbffb88	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9957521243291286
144b30f98e38d22c3e787921f833d6ec63d60a43	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__ureolyticus	0.9999999832784142
144f40cbca255b26684fde60f9c553d3e6e3e36e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999533043825755
144f596b6cc07f974a5f3d3a2c918d440802ee4f	k__Bacteria	0.9237824086819493
1463ea9dc6b1917d9b7251e6f4844d0db3262f8e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9997049511009913
1468cac85f088c51bc19b7521345d03deff30fa7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium	0.9663408360491004
14762462683964de1623462ef624a8cc61262e08	k__Bacteria	0.9352585705720847
149237254b076556becc4e2edc48a1aa707738c9	Unassigned	0.8720616719750715
149419da5c61f866fe436ceb263200b3bacfe731	k__Bacteria	0.9765737270682043
1496f6b8ccd6a56d1f8c1d736c02d7e89573ba8a	k__Bacteria	0.9322632211701227
14adc31cddfce4b3a641292fb512e2b38f83700e	k__Bacteria	0.9472002942568393
14be6f9dbce23da7eba31e28a4c83fe45c23b617	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9985473404826891
14c66fee668bc942d7507415e78c5be58eb55fd1	Unassigned	0.9053755735217676
14d132ba9e842012786f1bdcacd79eda343a8d42	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.9999991655590676
14f0cbb46cc92ee5086e1423706fd664cfe6b1ee	k__Bacteria	0.9296949292245839
14f3f33c4f18faf5af80037f8c95b02840178b65	k__Bacteria	0.9212573845000755
14f73d9e25d4e31b597eb9af85547aa750f53dc0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999472685393777
14fbbe129f2a9d7101fa9121d29a96d85c52ac1a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.998800366394917
14fdc25655e43f22c024f55bed90d130c96f5ba1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999109540759813
152cdb5b5dcf4393e911c1228123ec043d61531a	k__Bacteria	0.9253987809410394
153a35b10068fbfdb79f4d310c832cbc84fd0e8e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9983629106470828
153f6d9fd876ed94c474d262fc69303f199f067a	Unassigned	0.8861273475273466
1551f227887e244d95af92a2bd3b472dd47ebd0e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999727181029584
15524d9f6e215e249f9ecc2d22479c27838edeb4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__ovatus	0.8866078836510405
155a1c117bd4d1f4d55c05d7a087cebb5ec08260	k__Bacteria	0.983748212107534
156480ac72ed558f5e9fb5b74a0e32f7227a0cd6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.9370286362475249
156bb7cb407fa5a0f5b879557a1c8a3ea47195c8	k__Bacteria	0.9490435651172583
158ca33bd89793ca574a0b1c07ce53de4e194fb3	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	0.9999984032818168
1592c354c0a88f85d7daa4189a9ec1f7abce8bc5	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__vaginae	0.999998575962669
15a07c9b69dad6d6a2422f7d0558f63a9192077a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9994022567113321
15c913fb6bbbbffbb066ade260481a7b2ae63354	Unassigned	0.9102364401452617
15ecfc298d72b7ae9738f75821485fca8267b1d9	k__Bacteria	0.9611973555128942
15f79f6bc54e188ff409f86254f25134f17f7121	k__Bacteria	0.9150346383478156
1606295c10c224f417e4e11c19aebe2391829269	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__azotifigens	0.7974841168781979
160fedf791d40e0e9d15df4d8ff69006489457a2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999437929917379
163c3c6fba948327a4578c1a59f49027907c25d7	Unassigned	0.9001072557745302
163d671fede48a5eee7fdac457e184a01c631334	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.9999956650738706
163fe8b2a7258853806efd0253bb7ef683e19b12	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9995122041325459
16501c8880fa470bf9c5f0c1d788c9a0c0c779b9	k__Bacteria	0.9676236649343891
165c9bac134b7419c4e9ecc5e39bd5148b77af03	Unassigned	0.8836220164380632
16618d5b017f9ba4ecbacf7af4019afa97fccdec	k__Bacteria	0.9134878452141452
1665379e489ee82a82186b1770ae83d4b2f2cccc	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9996816532193068
167cfc909cb4511b4ecd6e65cd35112f09c662d6	k__Bacteria	0.9448153749632399
167d185257920e261725cfc393dbf8af2299227c	k__Bacteria	0.9001357588486546
1682ec447ca583df0da95dd3dffe9161a0a3fc61	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Peptoniphilus; s__	0.9999999999924256
16860422cd57854eca4eae58d65b6b34b73817bc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999476840454937
168f55f33e1c801f443e9af38f3ff195243a7cc0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__WAL_1855D; s__	0.9999999984341059
1695c4ecec89bb610591db65f3b476a2162497d7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.997770985942929
16c3c65e00ba19ab8c6a22f4425108582ced639c	Unassigned	0.9159889251788191
16db55f3579097acd8045167fa004ba8399d7a48	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9990219096595278
16dbb97ba89c0643571ddcc13d35aecac76917e0	k__Bacteria	0.9669673828888796
16dfa8548fa4fee9b14f71f8bc7c13164cc7b67d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999927018950815
1710dee2a5380a170529a5f9cad6f1d29d471b71	k__Bacteria	0.952306521747181
1719d9b0cc06b2c71dc68df2d55970b69495c8fe	k__Bacteria	0.9457465534442556
172da0657a74d0fa0d9e82e6635d279d976ff210	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9973896355945847
1738da670448f5c1c944c8db23ea19503a1a55e5	Unassigned	0.9029012270928605
173f4f24798e1243d1a4e1ec090ade592fd51671	k__Bacteria	0.9484396391722901
174b6799709e6e56674ea57fc68d607ac449227a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.996922595840625
175fc5810afc479caf72a60a7f72b39470478d8a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9971650717017497
17608ae6f08049995a7c34ae81ab1d199c83392b	k__Bacteria	0.9227521455399069
1778f5aa840ff6167a224eb84cc7eab2bb167151	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.9999999729329833
17801707a4ea6c4cf0807f783adb2ff6bffa5443	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9994359624725075
1792bc5d9dbdded71e5d7c800f0632f79e3a2a52	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus	0.9999743808559304
17b793e25e873afb7b896c65abfac08c02e50c48	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9998443776955263
17c2f8081116e3cd9e051a5a358cbe4ef7f08717	Unassigned	0.9042710690891453
17e334e13fc360592c70c1479d7e0924fb268169	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Sneathia; s__	0.9986438760984625
17ec19f55349654b49cebdca5b8e9fb3ec96b8da	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.8409951661490733
17f3b5c3cdc936e9a7c9ddc1e151f30a04679c41	Unassigned	0.8988434594698531
17fdcd5cb9a0f64c68cc6c15bb33d3ff6e2b0289	k__Bacteria	0.9374767331186518
18002edd41854feb97e34b1c6b20a8c71df85622	Unassigned	0.9191220125476267
1809fa18ac410b6981a4705456de2c8e2fd53880	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9979764403066604
1816b715626660001b3469bf74f16fb4bea66318	Unassigned	0.9034582413135731
182b0979c71035b5de549ff1a5a0ac0860f9dd3d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9869679068580236
18327bdd3470840b604709aedc3575f8172b8f20	k__Bacteria	0.946186092437809
183f9e340e0a3006e1c54a966a323a18d2d08ccf	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.7694244653691933
1854dbaf2759e8edb6aa04de2137a6cd17f94dc4	k__Bacteria	0.9628036257405698
1861cebf6a8dda31c2277f921d91fb4256067667	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9972978219858257
1872fe0e3a4020af9a09c9aa4a4c535224f50093	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9680639336393441
187a6f8d3c456a860a49d3847b40da94734fe3bb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9999188792576478
187b77bc540d3e9e2a1b86fa747d902a11b0e270	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.999636641037653
1881e9a14c42afd418bed5d913ef49c087400039	k__Bacteria	0.9351724480055612
188c02b7c1ec2568a111a92879f957651f7cd332	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9953192844662522
18905642d624e4c6db36964fefd567967a810948	k__Bacteria	0.937380473714497
189929db888fb90880e5495b227c6ca452b5c4ec	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9992800606504666
18998a981f4372548356ff1edc386bc709162676	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9994260181876211
189a730428b2f2a8eeb889f6ec5c1d3ac30ca692	k__Bacteria	0.9465651199916988
18acc8715c5f88fcddc49fec036ace75e85c18b1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.99999593522107
18b8f77a621b5d8cd3806d0ebf2dc7ca77e3f895	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9783240390549661
18bac15201d4062034b54aca35f729e5b2fc36f0	k__Bacteria	0.9530708605864279
18ccb1ff81f2bc6b0be08a3757932fd5c1ba1d1b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9912613147985796
18cf768a3b033d7622dc3577dd452fdba894400f	k__Bacteria	0.9229454248760502
18d4f678ca14aa4682272d6220f878cc4472a279	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9987547182733815
18e23b38e2bd50d0bf4654ce5199582bcf7e82e6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9986372680349339
18ec71b8fe95e44c225504305c673242d0af6cda	k__Bacteria	0.96229841159535
18f265ea0ae468b069b2c0afb7b6bdf42cc3a53b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.9999995299403078
18ff1582905855f072c471a98896e9e5340a4f76	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.9976807873453538
190d0f2459c090f36acbc325f041252073fb77a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.998238469610517
191c3780b356bf76ed54a9b05cb63624372b2d65	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9986946000447949
1920349af27b23af4f04962ebc47c7bd7336216d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9999042224860594
192d6df5da7b7781c9325c8eba64e6a22457ecce	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9994037096724289
192ddcc2c2d4e6d7b6e011f49afcd01843a3934e	k__Bacteria	0.9643614064446673
192e455371577b02bad4135ee454cfe16bf89581	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9994280234089323
1932857e5d06d6120d07f60daadd90196bfd786a	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9994742346737477
194f636f87eb1b1df89044c430ee3fc809c9b374	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9977028388039647
1958d6f687a2cb5a07bc9498bfb608c6336dd0f7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Gardnerella; s__	0.999994071890121
196e1fa167c54c4ac02e8dc7748e284626313efb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9999966280678485
196f3f3e052401b2eaf8af058d7ee4084e1310b0	Unassigned	0.8718606697137291
198c7d135686c70d8b992a937653b65aadf9e57b	k__Bacteria	0.9162968522597571
19aece824a1dc22c1c098e243db0a14f7390788f	k__Bacteria	0.9494307916773695
19b1831b98fa491d3aced77e1a7682b15dc02121	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9984576426784225
19ce68e7b8486e6b772f2fadc8aca5c16a19f01e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	0.9959348504979656
19d8986f0390ec720700634a7bd8a552be1383fa	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__iners	0.9983819857356703
19f3b30233fbe75d83da97258076f83ec09f5e6d	Unassigned	0.9101381792138667
