"V1","V2","testing_cohort","training_cohort","pipeline","level"
0.477031554304282,0.611111111111111,"Antonio","Tsementzi","SOTA","family"
0.752641421224871,0.741935483870968,"Chao","Tsementzi","SOTA","family"
0.818401231733824,0.851851851851852,"Gressel","Tsementzi","SOTA","family"
0.478305231808294,0.463087248322148,"Walsh","Tsementzi","SOTA","family"
0.591766244005549,0.611111111111111,"Antonio","Tsementzi","SOTA","genus"
0.778747861653831,0.774193548387097,"Chao","Tsementzi","SOTA","genus"
0.87602314042279,0.851851851851852,"Gressel","Tsementzi","SOTA","genus"
0.529618880288937,0.463087248322148,"Walsh","Tsementzi","SOTA","genus"
0.533719496486876,0.444444444444444,"Antonio","Walsh","Antonio","phylum"
0.757624990915864,0.59375,"Chao","Walsh","Antonio","phylum"
0.776782891128072,0.448275862068966,"Gressel","Walsh","Antonio","phylum"
0.216882235096137,0.361111111111111,"Tsementzi","Walsh","Antonio","phylum"
0.588173835967954,0.5,"Antonio","Walsh","Antonio","order"
0.803786309600347,0.53125,"Chao","Walsh","Antonio","order"
0.823060729847087,0.551724137931034,"Gressel","Walsh","Antonio","order"
0.169972692138279,0.583333333333333,"Tsementzi","Walsh","Antonio","order"
0.658465516954822,0.444444444444444,"Antonio","Walsh","Antonio","class"
0.789725112934979,0.5625,"Chao","Walsh","Antonio","class"
0.75369984173251,0.379310344827586,"Gressel","Walsh","Antonio","class"
0.210275618478743,0.5,"Tsementzi","Walsh","Antonio","class"
0.625322924253406,0.5,"Antonio","Walsh","Antonio","family"
0.768360352785772,0.5,"Chao","Walsh","Antonio","family"
0.793379221874894,0.551724137931034,"Gressel","Walsh","Antonio","family"
0.16279696037823,0.583333333333333,"Tsementzi","Walsh","Antonio","family"
0.453052747905689,0.444444444444444,"Antonio","Walsh","Antonio","genus"
0.607681469116603,0.46875,"Chao","Walsh","Antonio","genus"
0.530117216117216,0.517241379310345,"Gressel","Walsh","Antonio","genus"
0.166746800011464,0.555555555555556,"Tsementzi","Walsh","Antonio","genus"
0.247619047619048,0.307692307692308,"Antonio","Walsh","Chao","phylum"
0.776575621971548,0.28125,"Chao","Walsh","Chao","phylum"
0.843123600537394,0.758620689655172,"Gressel","Walsh","Chao","phylum"
0.158730158730159,0.777777777777778,"Tsementzi","Walsh","Chao","phylum"
0.24323890395319,0.538461538461538,"Antonio","Walsh","Chao","order"
0.686186168788366,0.625,"Chao","Walsh","Chao","order"
0.815136437742488,0.793103448275862,"Gressel","Walsh","Chao","order"
0.157830656185919,0.777777777777778,"Tsementzi","Walsh","Chao","order"
0.37035187035187,0.538461538461538,"Antonio","Walsh","Chao","class"
0.409931835637481,0.25,"Chao","Walsh","Chao","class"
0.719012091356919,0.137931034482759,"Gressel","Walsh","Chao","class"
0.187257584485407,0.75,"Tsementzi","Walsh","Chao","class"
0.314332096474954,0.461538461538462,"Antonio","Walsh","Chao","family"
0.706303544196233,0.40625,"Chao","Walsh","Chao","family"
0.718828597966529,0.137931034482759,"Gressel","Walsh","Chao","family"
0.411720032840723,0.361111111111111,"Tsementzi","Walsh","Chao","family"
0.342790542790543,0.538461538461538,"Antonio","Walsh","Chao","genus"
0.672138113940334,0.71875,"Chao","Walsh","Chao","genus"
0.88044785030454,0.862068965517241,"Gressel","Walsh","Chao","genus"
0.341592261904762,0.305555555555556,"Tsementzi","Walsh","Chao","genus"
0.480488411110421,0.571428571428571,"Antonio","Walsh","Gressel","phylum"
0.771867126262353,0.625,"Chao","Walsh","Gressel","phylum"
0.740954964863303,0.758620689655172,"Gressel","Walsh","Gressel","phylum"
0.160336038878839,0.5,"Tsementzi","Walsh","Gressel","phylum"
0.454350544380097,0.619047619047619,"Antonio","Walsh","Gressel","order"
0.722348243463711,0.40625,"Chao","Walsh","Gressel","order"
0.821850790049232,0.758620689655172,"Gressel","Walsh","Gressel","order"
0.160019914833189,0.555555555555556,"Tsementzi","Walsh","Gressel","order"
0.590559015288117,0.333333333333333,"Antonio","Walsh","Gressel","class"
0.628134275981091,0.5,"Chao","Walsh","Gressel","class"
0.845378277229932,0.655172413793103,"Gressel","Walsh","Gressel","class"
0.172584548358437,0.611111111111111,"Tsementzi","Walsh","Gressel","class"
0.508217038809144,0.476190476190476,"Antonio","Walsh","Gressel","family"
0.661890741125424,0.6875,"Chao","Walsh","Gressel","family"
0.898257458663307,0.551724137931034,"Gressel","Walsh","Gressel","family"
0.256565794569827,0.361111111111111,"Tsementzi","Walsh","Gressel","family"
0.451844221700681,0.476190476190476,"Antonio","Walsh","Gressel","genus"
0.605806673132767,0.65625,"Chao","Walsh","Gressel","genus"
0.877726764159299,0.517241379310345,"Gressel","Walsh","Gressel","genus"
0.255716338259442,0.694444444444444,"Tsementzi","Walsh","Gressel","genus"
0.572204184704185,0.5,"Antonio","Walsh","Tsementzi","phylum"
0.750168270825792,0.4375,"Chao","Walsh","Tsementzi","phylum"
0.777700293310799,0.275862068965517,"Gressel","Walsh","Tsementzi","phylum"
0.238906230060315,0.485714285714286,"Tsementzi","Walsh","Tsementzi","phylum"
0.651271645021645,0.416666666666667,"Antonio","Walsh","Tsementzi","order"
0.614803232097822,0.5,"Chao","Walsh","Tsementzi","order"
0.910721844740594,0.241379310344828,"Gressel","Walsh","Tsementzi","order"
0.160267458375137,0.571428571428571,"Tsementzi","Walsh","Tsementzi","order"
0.558265692640693,0.666666666666667,"Antonio","Walsh","Tsementzi","class"
0.656616185515134,0.71875,"Chao","Walsh","Tsementzi","class"
0.901275137704825,0.310344827586207,"Gressel","Walsh","Tsementzi","class"
0.21221121694912,0.371428571428571,"Tsementzi","Walsh","Tsementzi","class"
0.520765692640693,0.75,"Antonio","Walsh","Tsementzi","family"
0.706033480452361,0.71875,"Chao","Walsh","Tsementzi","family"
0.661195168098694,0.379310344827586,"Gressel","Walsh","Tsementzi","family"
0.265408447456133,0.457142857142857,"Tsementzi","Walsh","Tsementzi","family"
0.598295454545455,0.5,"Antonio","Walsh","Tsementzi","genus"
0.84038554038554,0.625,"Chao","Walsh","Tsementzi","genus"
0.820271860568865,0.310344827586207,"Gressel","Walsh","Tsementzi","genus"
0.2551970853901,0.485714285714286,"Tsementzi","Walsh","Tsementzi","genus"
0.596573810176751,0.5,"Antonio","Walsh","SOTA","phylum"
0.866272232551957,0.483870967741935,"Chao","Walsh","SOTA","phylum"
0.901390732274812,0.37037037037037,"Gressel","Walsh","SOTA","phylum"
0.273266100906766,0.5,"Tsementzi","Walsh","SOTA","phylum"
0.736309412512621,0.277777777777778,"Antonio","Walsh","SOTA","order"
0.847356422417698,0.387096774193548,"Chao","Walsh","SOTA","order"
0.899321890087325,0.518518518518518,"Gressel","Walsh","SOTA","order"
0.375841859620643,0.361111111111111,"Tsementzi","Walsh","SOTA","order"
0.629952174236934,0.444444444444444,"Antonio","Walsh","SOTA","class"
0.763884674491712,0.612903225806452,"Chao","Walsh","SOTA","class"
0.858193300254187,0.518518518518518,"Gressel","Walsh","SOTA","class"
0.259036629005669,0.416666666666667,"Tsementzi","Walsh","SOTA","class"
0.460833288072593,0.611111111111111,"Antonio","Walsh","SOTA","family"
0.729795497127951,0.67741935483871,"Chao","Walsh","SOTA","family"
0.90059887019,0.555555555555556,"Gressel","Walsh","SOTA","family"
0.244066114680339,0.555555555555556,"Tsementzi","Walsh","SOTA","family"
0.639283755460226,0.333333333333333,"Antonio","Walsh","SOTA","genus"
0.681268352166875,0.709677419354839,"Chao","Walsh","SOTA","genus"
0.855713719322762,0.592592592592593,"Gressel","Walsh","SOTA","genus"
0.31504936377505,0.388888888888889,"Tsementzi","Walsh","SOTA","genus"
