#OTU ID	SRR7635994	SRR7636007	SRR7636010	SRR7636016	SRR7636020	SRR7636031	SRR7636047	SRR7636084	SRR7636103	SRR7636117	SRR7636124	SRR7636128	SRR7636151	SRR7636156	SRR7636174	SRR7636179	SRR7636195	SRR7636204	SRR7636214	SRR7636238	SRR7636246	SRR7636247	SRR7636265	SRR7636266	SRR7636267	SRR7636277	SRR7636291	SRR7636294	SRR7636307	SRR7636333	SRR7636336	SRR7636348	SRR7636349	SRR7636352	SRR7636363	SRR7636367	SRR7636374	SRR7636382	SRR7636388	SRR7636416	SRR7636423	SRR7636435	SRR7636439	SRR7636445	SRR7636460	SRR7636473	SRR7636476	SRR7636477	SRR7636479	SRR7636484	SRR7636503	SRR7636510	SRR7636515	SRR7636519	SRR7636520	SRR7636521	SRR7636527	SRR7636560	SRR7636577	SRR7636580	SRR7636587	SRR7636588	SRR7636592	SRR7636596	SRR7636597	SRR7636627	SRR7636634	SRR7636635	SRR7636655	SRR7636664	SRR7636675	SRR7636686	SRR7636689	SRR7636690	SRR7636693	SRR7636725	SRR7636729	SRR7636737	SRR7636756	SRR7636763	SRR7636777	SRR7636786	SRR7636790	SRR7636797	SRR7636801	SRR7636806	SRR7636827	SRR7636830	SRR7636849	SRR7636851	SRR7636861	SRR7636869	SRR7636890	SRR7636892	SRR7636895	SRR7636899	SRR7636900	SRR7636904	SRR7636908	SRR7636915	SRR7636923	SRR7636927	SRR7636955	SRR7636960	SRR7636969	SRR7636974	SRR7637012	SRR7637020	SRR7637026	SRR7637029	SRR7637032	SRR7637034	SRR7635466	SRR7635470	SRR7635478	SRR7635481	SRR7635489	SRR7635493	SRR7635503	SRR7635538	SRR7635553	SRR7635563	SRR7635580	SRR7635581	SRR7635596	SRR7635605	SRR7635613	SRR7635627	SRR7635629	SRR7635654	SRR7635667	SRR7635683	SRR7635688	SRR7635695	SRR7635708	SRR7635731	SRR7635743	SRR7635769	SRR7635793	SRR7635815	SRR7635825	SRR7635839	SRR7635851	SRR7635862	SRR7635879	SRR7635891	SRR7635903	SRR7635918	SRR7635942	SRR7635964	SRR7635971
Zotu932	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu357	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	7	0	14	0	2	1	0	1	0	0	0	0	0	1	0	0	21	0	0	9	0	0	0	0	0	0	1	2	1	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu21	0	39	0	8	10	2	1	0	1	3	0	0	0	5	5	0	33	0	0	43	36	0	0	22	17	21	47	1	74	1	1	4	53	0	60	124	0	146	12	7	4	0	4	0	0	2	24	34	16	0	1	0	2	3	0	104	366	1	1	1	0	1	16	5	60	82	0	3	22	0	0	231	85	0	38	0	0	0	364	0	14	3	8	5	0	6	34	68	0	0	0	113	0	0	16	0	7	0	0	0	1465	68	4	6	23	12	0	0	230	9	0	0	0	0	0	0	14	0	503	19	0	0	11	0	0	0	0	6	23	0	0	0	0	0	0	0	0	0	0	18	24	0	0	0	1	0	1	16	0	0	1
Zotu80	0	9	0	3	1	0	2	5	0	2	0	1	0	0	9	3	1	0	7	0	0	1	0	29	1	5	0	15	0	33	3	1	5	1	0	2	0	0	28	29	8	4	3	0	0	0	1	5	3	0	0	40	0	5	0	1	2	5	0	20	4	9	3	2	0	21	0	0	3	0	0	24	1	4	3	0	1	0	0	47	34	0	9	0	12	5	27	0	0	0	0	4	11	0	35	0	0	8	1	0	15	18	5	2	3	0	8	21	9	11	23	0	0	0	0	0	3	7	6	2	0	14	7	0	1	0	0	23	12	0	2	0	0	7	1	0	14	0	0	0	1	0	34	4	0	0	2	10	14	0	0
Zotu26	0	5	0	7	2	0	0	0	0	11	0	0	0	0	1	0	59	0	0	117	31	0	0	40	0	4	55	3	13	0	0	18	12	0	206	126	0	154	6	0	472	1	3	0	0	0	79	50	3	0	0	0	3	16	3	125	15	159	0	0	0	0	2	6	64	178	0	9	2	0	0	0	0	0	9	0	0	0	17	0	0	0	10	150	0	15	5	8	0	0	0	31	0	0	275	18	41	0	0	0	13	0	15	0	11	20	0	1	370	5	16	0	0	0	17	0	2	1	730	20	0	0	58	0	0	0	0	201	2	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	0	0	5	0	0	0
Zotu540	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu590	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
Zotu443	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	4	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0
Zotu227	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	1	0	0	1	0	0	1	4	0	8	3	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	1	1	0	0	1	2	0	2	1	0	0	0	0	2	0	0	3	0	0	2	0	1	0	0	0	1	0	0	4	0	2	0	20	0	1	0	0	0	3	0	1	0	0	0	0	0	0	2	6	0	0	8	0	0	2	0	0	1	1	0	0	1	1	0	11	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	2	0	1	1	0	0	0	3	1	0	0
Zotu929	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu142	0	4	1	3	0	0	1	4	0	0	0	0	1	0	3	0	0	0	6	0	6	0	0	20	3	0	3	0	0	5	3	0	0	0	0	1	1	0	0	2	2	0	2	4	0	0	2	8	5	0	0	2	0	0	0	2	1	0	0	3	0	7	1	2	1	0	0	5	0	0	0	4	0	10	0	0	0	0	10	3	1	0	0	0	29	9	2	0	0	0	0	4	3	10	53	0	0	3	5	0	0	2	0	0	10	1	5	7	0	7	16	0	0	0	0	0	2	3	1	0	2	3	0	0	0	0	0	4	0	0	0	0	0	3	0	0	3	0	2	0	3	0	0	3	0	0	2	1	0	0	0
Zotu4	0	37	0	17	16	0	0	212	129	1587	0	0	1	1	0	0	0	0	0	2	196	0	0	14	95	16	26	91	3022	0	0	18	8	0	7	402	0	0	5	124	1351	786	1	123	93	0	182	36	30	0	0	5	6	79	0	85	2404	0	4	3	3	0	77	981	2	42	0	159	75	1	0	27	0	8	45	24	37	0	42	3	7	7	5	59	2	35	188	152	1	0	1	177	0	0	0	0	421	0	0	0	380	0	86	0	5	2	0	0	0	78	25	0	0	1	27	0	19	108	1519	1	0	0	188	0	0	7	0	11	6	0	105	2	0	1	0	55	467	0	0	128	27	0	0	0	0	0	21	7	0	0	2
Zotu29	0	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	22	9	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	102	0	0	0	0	2	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	531	0	0	0	0	0	0	688	0	0	0	1	0	12	0	0	0	0	0	1	0	0	44	0	0	0	0	0	0	6	0	2111	155	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu146	0	3	0	1	0	0	1	1	1	0	2	0	2	2	1	5	0	0	8	0	5	0	0	15	1	3	5	0	0	5	20	0	15	0	0	3	1	0	16	3	1	0	0	2	0	0	1	1	13	0	1	4	2	3	0	1	0	0	0	3	0	4	4	1	0	0	0	0	0	0	1	3	1	15	5	0	0	0	10	4	14	0	0	8	17	2	5	0	0	0	7	4	6	3	12	0	1	9	3	1	11	3	0	1	6	0	4	2	5	1	14	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	4	0	0	3	5	0	5	2	0	0	0	1	3	1	0
Zotu16	0	3	0	35	3	0	1	0	0	1	0	0	1	0	0	0	251	0	2	181	5	1	0	23	3	57	94	2	7	2	2	5	62	0	25	674	0	46	5	0	46	0	24	0	0	0	23	85	0	0	2	2	11	5	0	8	6	0	0	0	6	1	29	25	102	184	0	88	2	0	0	1	2	3	10	4	0	0	1178	0	20	0	18	162	3	36	17	0	0	0	3	270	0	0	1190	11	36	1	0	0	17	20	0	11	20	34	0	1	3	15	14	0	0	0	7	0	0	0	156	171	0	0	2	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	67	31	0	0	0	0	0	0	19	0	0	1
Zotu57	0	3	0	0	0	0	0	19	0	4	0	0	0	0	41	2	0	0	0	0	0	0	0	1	0	7	0	4	0	6	0	0	1	0	0	0	0	5	0	41	77	0	0	0	0	0	0	0	0	0	0	207	1	0	0	0	0	0	0	22	0	0	0	0	0	56	0	0	0	0	0	14	1	0	0	0	0	0	130	82	1	0	0	0	0	0	6	0	0	0	0	11	3	0	25	0	0	1	0	0	56	7	0	1	0	0	0	1	0	1	1	0	0	0	0	0	3	0	23	1	0	22	0	0	0	0	0	74	19	0	1	0	0	6	0	0	62	0	0	0	4	0	108	0	0	0	0	6	32	0	0
Zotu400	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	2	0	0
Zotu60	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	9	1	2	0	7	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	102	0	0	0	0	0	4	0	0	0	0	0	1	8	0	0	0	0	0	236	207	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	47	0	1	0	0	0	0	0	0	13	0	0	12	0	87	0	0	2	0	0	103	65	0	0	0	0	4	3	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	0
Zotu329	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	3	3	0	0	0	0	2	2	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	8	0	0
Zotu303	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	5	1	0	0	0	1	1	0	0	0	0	0	0	1	1	7	0	0	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0
Zotu534	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	1	3	3	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0
Zotu129	0	8	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	4	0	0	1	0	0	0	0	1	3	3	16	6	0	0	0	0	0	0	0	1	1	19	0	0	0	0	1	0	0	0	0	0	0	2	0	15	0	0	1	0	0	1	0	0	0	0	0	0	5	70	0	0	0	0	1	1	0	0	0	0	2	2	1	0	5	0	0	1	0	0	2	10	14	0	0	0	0	14	0	0	4	0	0	0	0	0	3	4	4	0	0	5	3	0	0	0	0	12	11	0	0	0	0	4	0	0	8	0	0	0	3	0	24	0	0	0	4	16	10	0	0
Zotu276	0	2	0	0	0	0	0	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	9	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	0	0	7	4	0	0	0	0	1	0	0	6	0	0	0	1	0	6	0	0	0	0	0	5	0	0
Zotu49	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	35	0	0	0	0	0	0	0	0	2	0	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	2	1	0	2	47	0	0	0	0	3	0	0	108	0	0	7	0	0	0	197	0	2	0	1	0	0	11	1	0	0	0	0	1	0	0	0	0	0	1	18	0	602	71	7	1	0	0	0	4	2	30	0	0	0	0	1	0	0	0	338	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0
Zotu61	0	17	0	0	0	0	0	4	0	5	0	0	0	0	21	0	0	1	0	0	0	0	1	0	0	10	0	15	0	2	0	0	2	0	0	0	0	1	0	11	72	4	4	0	0	0	0	0	0	0	0	54	0	0	0	0	1	0	0	11	0	0	0	0	0	38	0	0	0	0	0	48	0	0	0	0	0	0	16	106	0	0	0	0	0	0	1	0	0	0	0	14	16	0	11	0	0	0	0	0	56	37	11	0	0	0	0	21	0	1	1	0	0	0	0	0	9	2	4	2	0	44	8	0	0	0	0	30	9	0	1	0	0	7	0	0	27	0	0	0	3	0	122	2	0	0	0	9	23	0	0
Zotu214	0	3	0	1	0	0	1	4	0	0	0	0	0	0	6	0	0	1	2	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	0	0	9	9	0	0	2	0	1	0	4	0	0	0	0	1	11	0	8	0	0	0	0	1	0	0	1	0	0	0	0	5	4	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	5	0	0
Zotu327	0	3	0	4	0	0	0	2	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	13	4	0	2	0	0	2	4	1	3	0	0	0	0	2	1	9	1	3	1	0	0	0	0	1	7	0	0	4	1	1	0	0	0	0	1	6	1	0	1	0	0	0	0	0	0	0	0	5	1	1	0	0	0	0	0	19	6	0	1	1	6	2	0	0	0	0	1	5	6	1	40	1	0	1	0	0	5	2	0	0	2	0	0	9	0	19	1	0	0	0	0	0	1	4	0	3	0	7	0	0	1	0	0	11	1	0	1	0	0	0	0	0	1	0	0	0	1	0	37	4	0	0	1	0	8	0	0
Zotu689	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu104	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	1	0	0	0	5	1	0	5	0	0	0	5	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	37	0	0	0	0	3	0	18	0	38	1	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	11	0	0	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Zotu192	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	14	3	0	0	0	0	0	20	0	2	0	0	0	0	0	10	0	0	0	0	0	20	0	0	0	0	0	0	0	0
Zotu131	0	3	0	2	0	0	0	4	3	0	0	0	3	0	5	2	1	0	2	1	5	3	0	10	2	2	4	0	1	2	4	0	1	0	0	0	1	0	12	4	1	5	1	1	0	0	8	3	9	1	0	6	0	5	3	0	0	1	0	10	0	2	0	7	1	1	0	1	1	0	0	4	2	2	0	0	0	0	8	12	3	0	10	1	11	12	3	0	0	0	0	4	11	1	18	1	1	13	7	0	6	4	2	0	4	0	4	5	5	6	9	0	0	0	0	0	1	1	4	1	0	4	0	0	0	1	0	5	1	0	2	1	0	0	0	0	5	0	0	3	2	0	16	2	0	0	0	5	1	0	0
Zotu3	0	20	0	6	48	0	0	6	4	402	0	0	0	0	0	0	16	20	0	2	29	0	0	11	2	4	2	8	0	0	1	34	35	0	267	47	0	919	0	2	1	0	20	173	3	72	87	53	11	0	0	462	1	0	3	51	4	640	0	1	2	12	34	11	650	1018	0	24	19	5	0	0	1	185	0	0	4	0	276	8	3	10	10	1091	10	32	13	11	0	0	0	116	7	0	2442	36	66	1	24	0	4	0	0	1	1	248	0	4	0	34	83	16	0	0	0	0	14	13	10	187	0	0	0	0	0	0	0	6439	15	0	0	2	0	1	0	13	325	0	0	179	7	0	0	0	0	0	2	2	0	0	0
Zotu806	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu442	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	1	2	0	0
Zotu401	0	5	0	2	0	0	2	1	0	0	0	0	1	0	0	5	1	0	4	0	8	0	0	23	1	0	5	4	0	1	13	0	0	1	0	4	0	0	3	6	2	0	0	7	0	0	0	5	6	0	0	2	0	0	0	0	0	2	0	10	0	11	1	0	0	0	0	0	1	0	0	2	0	12	6	0	1	0	9	2	1	0	13	8	37	0	0	1	0	0	0	1	10	1	44	0	0	0	3	0	0	12	1	0	5	0	6	10	4	7	6	0	0	0	0	0	3	6	0	0	0	0	1	0	3	0	0	5	0	0	2	0	0	5	0	0	5	0	0	2	7	0	3	4	0	0	0	7	1	0	0
Zotu203	0	6	0	3	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	34	0	0	1	0	0	0	1	0	0	0	0	1	6	0	0	0	0	0	0	0	10	4	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	4	5	0	0	0	0	2	1	0	1	0	0	0	0	0	7	0	0	0	0	4	11	0	0
Zotu259	0	2	0	1	0	0	0	1	0	0	0	0	0	0	7	1	0	0	0	0	0	1	0	4	0	1	0	5	0	5	0	0	0	0	0	0	0	2	4	3	5	1	0	0	1	0	0	0	0	1	0	2	0	1	1	0	1	0	0	9	0	1	1	0	0	2	1	0	0	0	0	8	0	1	4	0	0	0	13	6	2	0	4	0	2	3	4	0	0	0	0	0	6	2	5	0	0	3	0	0	11	12	1	1	0	0	0	6	0	1	3	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	9	1	0	0	0	0	1	0	0	6	0	0	1	3	0	4	2	0	0	1	3	2	0	0
Zotu83	0	2	0	5	0	0	6	2	1	0	1	2	2	0	2	13	0	1	20	3	16	1	0	32	2	0	13	0	0	3	34	1	5	0	0	3	1	2	0	1	0	0	0	11	0	0	7	5	56	0	5	2	1	6	4	0	0	1	0	1	0	12	5	8	1	0	0	4	3	0	1	2	6	38	25	0	0	0	4	1	5	0	32	28	32	9	1	0	0	1	0	2	2	25	26	2	0	18	24	0	2	3	0	0	10	1	9	1	21	5	37	0	1	0	0	0	1	1	0	0	2	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	3	0	0	2	4	0	2	0	0	0	0	0	0	1	0
Zotu547	0	6	0	2	1	1	0	2	0	0	0	0	0	0	1	4	1	0	2	0	2	0	0	11	0	1	4	8	0	5	5	0	2	0	0	0	0	0	6	2	3	0	0	0	0	0	0	2	1	0	0	23	0	1	1	0	0	2	1	13	0	3	1	2	1	0	0	0	0	0	0	6	0	4	4	0	0	0	4	21	1	0	5	0	3	1	4	0	0	0	0	1	0	0	5	2	0	3	2	1	3	18	4	0	0	0	1	3	5	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	19	0	0	0	2	0	3	0	0	0	1	3	0	1	0
Zotu208	0	1	0	1	0	0	1	1	0	0	2	0	2	0	0	4	0	0	12	0	5	1	0	9	1	0	6	0	0	3	6	0	2	0	0	7	0	1	5	1	0	0	0	3	0	0	0	1	8	0	0	2	1	1	2	0	0	0	0	0	0	5	3	7	1	2	0	1	1	0	0	0	1	15	4	0	0	0	3	0	3	0	0	1	11	2	5	0	0	0	0	0	2	2	13	1	1	0	3	0	0	2	0	0	6	0	0	2	6	2	13	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	3	2	0	0	0	2	0	0	0
Zotu126	0	2	0	0	4	0	0	0	0	3	0	0	2	0	0	0	14	0	0	0	1	0	0	0	1	3	0	0	1	0	0	3	5	0	0	5	0	11	0	0	1	0	0	0	0	4	3	3	1	0	0	77	0	2	0	8	0	1	0	0	0	0	4	4	5	10	0	9	0	0	0	0	1	0	1	0	1	0	3	0	1	0	5	14	0	8	0	33	0	0	0	10	0	0	16	0	3	31	0	0	2	0	0	1	1	5	0	1	0	0	18	5	0	0	0	0	3	0	2	8	0	0	0	0	0	0	0	95	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	4	0	0	0
